,name,conditional_probability,percentile,p_value,adjusted_p_value,should reject
318,oncologic|behavior,0.008902585173771614,0.36613272311212813,0.027837847123549198,0.21414995616642452,False
319,oncologic|integumentary,0.007853403141361256,0.3403890160183066,0.02805750779463006,0.21414995616642452,False
320,written media references|emotion,0.0036295200967872026,0.19679633867276888,0.028826720585962414,0.21414995616642452,False
321,written media references|global nervous system,0.004833419644398412,0.2505720823798627,0.028601061021856257,0.21414995616642452,False
322,written media references|immunologic,0.00625,0.30778032036613273,0.028291555160524423,0.21414995616642452,False
323,written media references|motor,0.003838771593090211,0.20766590389016018,0.028792994473331574,0.21414995616642452,False
324,written media references|misclassified,0.004703929164360819,0.2425629290617849,0.028639278481629952,0.21414995616642452,False
325,written media references|gastrointestinal,0.0029115934356802545,0.16075514874141877,0.02894778301317833,0.21414995616642452,False
327,written media references|cardiovascular,0.0036194415718717684,0.19336384439359267,0.028839157166097962,0.21414995616642452,False
328,written media references|genitourinary,0.006524317912218268,0.3123569794050343,0.028255448071155747,0.21414995616642452,False
329,written media references|oncologic,0.004599816007359706,0.2374141876430206,0.028665717841504342,0.21414995616642452,False
330,written media references|chemical process,0.0078003120124804995,0.33695652173913043,0.028084300437210438,0.21414995616642452,False
331,written media references|metabolic,0.0020491803278688526,0.13329519450800914,0.029014557189867334,0.21414995616642452,False
335,written media references|property of toxin,0.004378578646008757,0.2288329519450801,0.028701756203332374,0.21414995616642452,False
337,written media references|neurologic disorder,0.0049586776859504135,0.2574370709382151,0.028567478895710135,0.21414995616642452,False
338,written media references|perception,0.0051329911339244045,0.2631578947368421,0.028538772425620924,0.21414995616642452,False
340,written media references|sense of self,0.006941230911614993,0.32036613272311215,0.028202793417890882,0.21414995616642452,False
341,written media references|use of substance,0.003581526861451461,0.19107551487414187,0.028847368609625616,0.21414995616642452,False
342,written media references|sexual activity,0.004796163069544364,0.2482837528604119,0.028617523824154466,0.21414995616642452,False
343,written media references|uninterpretable,0.004473824786324786,0.2311212814645309,0.02869168091031771,0.21414995616642452,False
344,written media references|respiratory,0.004658385093167702,0.2414187643020595,0.028644608441690787,0.21414995616642452,False
347,written media references|esp,0.00589512876202296,0.2911899313501144,0.028389247476780316,0.21414995616642452,False
348,written media references|infectious,0.0032840722495894913,0.17848970251716248,0.028894516106185774,0.21414995616642452,False
349,written media references|cognitive ability,0.004622496147919876,0.2391304347826087,0.028655191946750657,0.21414995616642452,False
350,written media references|behavior,0.005820921075158363,0.28832951945080093,0.028402630759905293,0.21414995616642452,False
351,written media references|integumentary,0.006544502617801047,0.3146453089244851,0.02824798317651934,0.21414995616642452,False
352,chemical process|emotion,0.008670520231213872,0.36041189931350115,0.027887939302469064,0.21414995616642452,False
353,chemical process|global nervous system,0.010184705679268082,0.3901601830663616,0.027610525153405497,0.21414995616642452,False
354,chemical process|immunologic,0.01875,0.5160183066361556,0.02584979427026652,0.21414995616642452,False
355,chemical process|motor,0.003838771593090211,0.20766590389016018,0.028792994473331574,0.21414995616642452,False
356,chemical process|misclassified,0.01009961261759823,0.3878718535469107,0.02763368306900484,0.21414995616642452,False
357,chemical process|gastrointestinal,0.010322922181048175,0.39359267734553777,0.027575426172904403,0.21414995616642452,False
358,chemical process|song references,0.028571428571428574,0.6052631578947368,0.02385788672218259,0.21414995616642452,False
359,chemical process|cardiovascular,0.010858324715615304,0.4073226544622426,0.02743055262936141,0.21414995616642452,False
360,chemical process|genitourinary,0.011269276393831554,0.41533180778032036,0.02734221887260025,0.21414995616642452,False
361,chemical process|oncologic,0.009199632014719412,0.37299771167048057,0.027775562106716382,0.21414995616642452,False
362,chemical process|written media references,0.01838235294117647,0.5091533180778032,0.025976789884524586,0.21414995616642452,False
363,chemical process|metabolic,0.00819672131147541,0.34553775743707094,0.028012014619778265,0.21414995616642452,False
364,chemical process|hematologic,0.025,0.5743707093821511,0.0247785164462865,0.21414995616642452,False
365,chemical process|musculoskeletal,0.01666666666666667,0.49084668192219677,0.02638553515545171,0.21414995616642452,False
366,chemical process|place references,0.015822784810126583,0.4731121281464531,0.026587715732495146,0.21414995616642452,False
367,chemical process|property of toxin,0.010946446615021893,0.4096109839816934,0.027405692343396872,0.21414995616642452,False
368,chemical process|somatic sensation,0.015873015873015872,0.4782608695652174,0.026515283168000503,0.21414995616642452,False
369,chemical process|neurologic disorder,0.011202938475665749,0.41418764302059496,0.027355036880009474,0.21414995616642452,False
370,chemical process|perception,0.010615958936070927,0.40389016018306634,0.027467261419322708,0.21414995616642452,False
372,chemical process|sense of self,0.014807959278111987,0.4633867276887872,0.02672758826939407,0.21414995616642452,False
373,chemical process|use of substance,0.009613572101790764,0.38215102974828374,0.02768982400323115,0.21414995616642452,False
374,chemical process|sexual activity,0.020783373301358914,0.5308924485125858,0.02555278783410462,0.21414995616642452,False
375,chemical process|uninterpretable,0.009682158119658122,0.38329519450800914,0.027678824492817198,0.21414995616642452,False
376,chemical process|respiratory,0.02018633540372671,0.5205949656750573,0.025762497791193297,0.21414995616642452,False
379,chemical process|esp,0.012100527458889234,0.4290617848970252,0.02718307347227587,0.21414995616642452,False
380,chemical process|infectious,0.008210180623973728,0.34668192219679633,0.028002636220108384,0.21414995616642452,False
381,chemical process|cognitive ability,0.012711864406779662,0.4416475972540046,0.027027247852617165,0.21414995616642452,False
382,chemical process|behavior,0.00992980653997603,0.38558352402745993,0.027656581059065943,0.21414995616642452,False
383,chemical process|integumentary,0.006544502617801047,0.3146453089244851,0.02824798317651934,0.21414995616642452,False
384,metabolic|emotion,0.003898373437289958,0.2116704805491991,0.028771018310293096,0.21414995616642452,False
385,metabolic|global nervous system,0.0036250647332988087,0.1950800915331808,0.028835015928601538,0.21414995616642452,False
387,metabolic|motor,0.005758157389635316,0.2866132723112128,0.028415807321437638,0.21414995616642452,False
388,metabolic|misclassified,0.003320420586607637,0.18077803203661327,0.028883243546976658,0.21414995616642452,False
389,metabolic|gastrointestinal,0.007146638433033352,0.32608695652173914,0.028162303159509846,0.21414995616642452,False
391,metabolic|cardiovascular,0.0031023784901758012,0.16361556064073227,0.02893776268928356,0.21414995616642452,False
392,metabolic|genitourinary,0.0035587188612099642,0.18878718535469108,0.028859583891757915,0.21414995616642452,False
393,metabolic|oncologic,0.0027598896044158236,0.15446224256292906,0.028966831530269015,0.21414995616642452,False
394,metabolic|written media references,0.0018382352941176473,0.11956521739130435,0.029040474155511056,0.21414995616642452,False
395,metabolic|chemical process,0.0031201248049922002,0.16819221967963388,0.028923553137022096,0.21414995616642452,False
399,metabolic|property of toxin,0.00370495116200741,0.2036613272311213,0.028801547081383307,0.21414995616642452,False
400,metabolic|somatic sensation,0.005291005291005291,0.2723112128146453,0.02850316772964535,0.21414995616642452,False
401,metabolic|neurologic disorder,0.004775022956841139,0.2448512585812357,0.028628472019424256,0.21414995616642452,False
402,metabolic|perception,0.002799813345776948,0.15903890160183065,0.028950986460942376,0.21414995616642452,False
404,metabolic|sense of self,0.005552984729291994,0.2814645308924485,0.028441646404701648,0.21414995616642452,False
405,metabolic|use of substance,0.006032045240339303,0.29462242562929064,0.02836887448938812,0.21414995616642452,False
406,metabolic|sexual activity,0.003996802557953637,0.21967963386727687,0.028739647793851693,0.21414995616642452,False
407,metabolic|uninterpretable,0.004006410256410257,0.2208237986270023,0.028735074793213303,0.21414995616642452,False
411,metabolic|esp,0.0021718895439031957,0.13787185354691076,0.02900513514717934,0.21414995616642452,False
412,metabolic|infectious,0.0032840722495894913,0.17848970251716248,0.028894516106185774,0.21414995616642452,False
413,metabolic|cognitive ability,0.00423728813559322,0.22654462242562928,0.028711511540548195,0.21414995616642452,False
414,metabolic|behavior,0.003595274781715459,0.19221967963386727,0.028843270752804732,0.21414995616642452,False
415,metabolic|integumentary,0.006544502617801047,0.3146453089244851,0.02824798317651934,0.21414995616642452,False
416,hematologic|emotion,0.0005377066810055115,0.05034324942791762,0.02911661968863281,0.21414995616642452,False
417,hematologic|global nervous system,0.0005178663904712584,0.04805491990846682,0.02911839726205548,0.21414995616642452,False
418,hematologic|immunologic,0.025,0.5743707093821511,0.0247785164462865,0.21414995616642452,False
420,hematologic|misclassified,0.0008301051466519093,0.06864988558352403,0.029104319109556614,0.21414995616642452,False
421,hematologic|gastrointestinal,0.0015881418740074113,0.11098398169336385,0.029053931206946004,0.21414995616642452,False
423,hematologic|cardiovascular,0.002068252326783868,0.13558352402745996,0.02900986799003239,0.21414995616642452,False
424,hematologic|genitourinary,0.0011862396204033216,0.08924485125858124,0.029085387261785268,0.21414995616642452,False
425,hematologic|oncologic,0.003679852805887765,0.20194508009153317,0.028809967797186257,0.21414995616642452,False
427,hematologic|chemical process,0.00234009360374415,0.14302059496567507,0.0289949817814771,0.21414995616642452,False
429,hematologic|musculoskeletal,0.01666666666666667,0.49084668192219677,0.02638553515545171,0.21414995616642452,False
430,hematologic|place references,0.006329113924050634,0.3100686498855835,0.028270102071279574,0.21414995616642452,False
431,hematologic|property of toxin,0.0006736274840013472,0.059496567505720827,0.029111319398365074,0.21414995616642452,False
432,hematologic|somatic sensation,0.005291005291005291,0.2723112128146453,0.02850316772964535,0.21414995616642452,False
433,hematologic|neurologic disorder,0.0009182736455463728,0.07265446224256293,0.029101396708518426,0.21414995616642452,False
434,hematologic|perception,0.0005832944470368642,0.05377574370709382,0.029115357433572988,0.21414995616642452,False
436,hematologic|sense of self,0.0004627487274409996,0.03775743707093822,0.029123429920999925,0.21414995616642452,False
437,hematologic|use of substance,0.0015080113100848257,0.10354691075514874,0.029066274535649955,0.21414995616642452,False
438,hematologic|sexual activity,0.004796163069544364,0.2482837528604119,0.028617523824154466,0.21414995616642452,False
439,hematologic|uninterpretable,0.0008012820512820513,0.06750572082379863,0.02910523590824229,0.21414995616642452,False
440,hematologic|respiratory,0.0015527950310559007,0.10640732265446225,0.029062823708853422,0.21414995616642452,False
441,hematologic|activity references,0.025,0.5743707093821511,0.0247785164462865,0.21414995616642452,False
443,hematologic|esp,0.0003102699348433137,0.02116704805491991,0.029129355721593128,0.21414995616642452,False
444,hematologic|infectious,0.0049261083743842365,0.2551487414187643,0.028584387734523813,0.21414995616642452,False
445,hematologic|cognitive ability,0.001155624036979969,0.08581235697940504,0.02908804425598556,0.21414995616642452,False
446,hematologic|behavior,0.0010272213662044169,0.08123569794050343,0.02909284677551376,0.21414995616642452,False
447,hematologic|integumentary,0.003926701570680628,0.21681922196796338,0.02875317066560659,0.21414995616642452,False
448,musculoskeletal|emotion,0.0004032800107541336,0.03546910755148741,0.02912389133977654,0.21414995616642452,False
449,musculoskeletal|global nervous system,0.0005178663904712584,0.04805491990846682,0.02911839726205548,0.21414995616642452,False
452,musculoskeletal|misclassified,0.00027670171555063645,0.018306636155606407,0.029129672313945018,0.21414995616642452,False
453,musculoskeletal|gastrointestinal,0.0013234515616728428,0.09725400457665904,0.029073990352487197,0.21414995616642452,False
455,musculoskeletal|cardiovascular,0.001034126163391934,0.08295194508009153,0.02909167146502611,0.21414995616642452,False
456,musculoskeletal|genitourinary,0.0005931198102016608,0.057208237986270026,0.029113355278720457,0.21414995616642452,False
457,musculoskeletal|oncologic,0.0027598896044158236,0.15446224256292906,0.028966831530269015,0.21414995616642452,False
459,musculoskeletal|chemical process,0.0007800312012480501,0.062356979405034325,0.029109758624904402,0.21414995616642452,False
461,musculoskeletal|hematologic,0.008333333333333335,0.35183066361556065,0.02798374164577567,0.21414995616642452,False
463,musculoskeletal|property of toxin,0.0005052206130010104,0.04233409610983982,0.029121306739406976,0.21414995616642452,False
464,musculoskeletal|somatic sensation,0.005291005291005291,0.2723112128146453,0.02850316772964535,0.21414995616642452,False
465,musculoskeletal|neurologic disorder,0.00036730945821854917,0.030892448512585814,0.029125615050446543,0.21414995616642452,False
468,musculoskeletal|sense of self,0.0004627487274409996,0.03775743707093822,0.029123429920999925,0.21414995616642452,False
469,musculoskeletal|use of substance,0.00037700282752120643,0.03260869565217391,0.029125194787908534,0.21414995616642452,False
470,musculoskeletal|sexual activity,0.0007993605115907274,0.06578947368421052,0.029107065108497653,0.21414995616642452,False
471,musculoskeletal|uninterpretable,0.00046741452991452993,0.04004576659038902,0.029121841538640288,0.21414995616642452,False
472,musculoskeletal|respiratory,0.0015527950310559007,0.10640732265446225,0.029062823708853422,0.21414995616642452,False
476,musculoskeletal|infectious,0.006568144499178983,0.3169336384439359,0.028225519208723685,0.21414995616642452,False
477,musculoskeletal|cognitive ability,0.0001926040061633282,0.012585812356979404,0.029131096184481658,0.21414995616642452,False
478,musculoskeletal|behavior,0.00017120356103406952,0.008009153318077803,0.02913171233210094,0.21414995616642452,False
479,musculoskeletal|integumentary,0.002617801047120419,0.15102974828375287,0.02897284619942207,0.21414995616642452,False
480,place references|emotion,0.0018147600483936013,0.11784897025171624,0.029042550540005787,0.21414995616642452,False
481,place references|global nervous system,0.002934576212670464,0.16247139588100687,0.028941120327970825,0.21414995616642452,False
482,place references|immunologic,0.00625,0.30778032036613273,0.028291555160524423,0.21414995616642452,False
483,place references|motor,0.0019193857965451055,0.12814645308924486,0.029025673061055763,0.21414995616642452,False
484,place references|misclassified,0.001936912008854455,0.13043478260869565,0.02901908478028959,0.21414995616642452,False
485,place references|gastrointestinal,0.0029115934356802545,0.16075514874141877,0.02894778301317833,0.21414995616642452,False
487,place references|cardiovascular,0.005170630816959669,0.2643020594965675,0.028532899438053507,0.21414995616642452,False
488,place references|genitourinary,0.0035587188612099642,0.18878718535469108,0.028859583891757915,0.21414995616642452,False
489,place references|oncologic,0.0027598896044158236,0.15446224256292906,0.028966831530269015,0.21414995616642452,False
491,place references|chemical process,0.0039001560062402497,0.2139588100686499,0.0287665579287859,0.21414995616642452,False
493,place references|hematologic,0.01666666666666667,0.49084668192219677,0.02638553515545171,0.21414995616642452,False
495,place references|property of toxin,0.003536544291007073,0.18649885583524028,0.02886363028110689,0.21414995616642452,False
497,place references|neurologic disorder,0.003489439853076217,0.18421052631578946,0.028871621737948557,0.21414995616642452,False
498,place references|perception,0.002216518898740084,0.13958810068649885,0.029000165148223032,0.21414995616642452,False
499,place references|endocrine,0.020833333333333336,0.5360411899313501,0.025529008230784984,0.21414995616642452,False
500,place references|sense of self,0.002313743637204998,0.14073226544622425,0.028997629085409832,0.21414995616642452,False
501,place references|use of substance,0.003770028275212064,0.2048054919908467,0.02879730800682724,0.21414995616642452,False
502,place references|sexual activity,0.0031974420463629096,0.17448512585812356,0.028905500101949907,0.21414995616642452,False
503,place references|uninterpretable,0.002403846153846154,0.14759725400457666,0.028981491116045973,0.21414995616642452,False
504,place references|respiratory,0.0015527950310559007,0.10640732265446225,0.029062823708853422,0.21414995616642452,False
507,place references|esp,0.002792429413589823,0.15789473684210525,0.028954181460271424,0.21414995616642452,False
508,place references|infectious,0.0049261083743842365,0.2551487414187643,0.028584387734523813,0.21414995616642452,False
509,place references|cognitive ability,0.003659476117103236,0.19794050343249428,0.028822567816972955,0.21414995616642452,False
510,place references|behavior,0.001712035610340695,0.11670480549199085,0.02904450939081853,0.21414995616642452,False
511,place references|integumentary,0.003926701570680628,0.21681922196796338,0.02875317066560659,0.21414995616642452,False
512,property of toxin|emotion,0.04368866783169781,0.717391304347826,0.019582679349028517,0.21414995616642452,False
513,property of toxin|global nervous system,0.05627481443121008,0.8443935926773455,0.013406806263581972,0.21414995616642452,False
514,property of toxin|immunologic,0.0625,0.8872997711670481,0.011089136692013887,0.21414995616642452,False
515,property of toxin|motor,0.06525911708253358,0.898741418764302,0.01015154384595759,0.21414995616642452,False
516,property of toxin|misclassified,0.04717764250138352,0.7688787185354691,0.017253281653254578,0.21414995616642452,False
517,property of toxin|gastrointestinal,0.05426151402858656,0.8352402745995423,0.01391256899940715,0.21414995616642452,False
518,property of toxin|song references,0.08571428571428572,0.9307780320366132,0.007892563998101374,0.21414995616642452,False
519,property of toxin|cardiovascular,0.048603929679420885,0.7848970251716247,0.016486269626085324,0.21414995616642452,False
520,property of toxin|genitourinary,0.04744958481613286,0.7711670480549199,0.017145244476239278,0.21414995616642452,False
521,property of toxin|oncologic,0.04139834406623735,0.6864988558352403,0.020888265371392618,0.21414995616642452,False
522,property of toxin|written media references,0.04779411764705883,0.7745995423340961,0.016982028760322447,0.21414995616642452,False
523,property of toxin|chemical process,0.05070202808112324,0.8100686498855835,0.01523162913835643,0.21414995616642452,False
524,property of toxin|metabolic,0.045081967213114756,0.7408466819221968,0.018570818111708784,0.21414995616642452,False
525,property of toxin|hematologic,0.03333333333333334,0.6361556064073226,0.022922985459396566,0.21414995616642452,False
526,property of toxin|musculoskeletal,0.05,0.7980549199084668,0.016148134762616884,0.21414995616642452,False
527,property of toxin|place references,0.06645569620253165,0.9016018306636155,0.009927182284565286,0.21414995616642452,False
528,property of toxin|somatic sensation,0.0582010582010582,0.8564073226544623,0.012752511408998685,0.21414995616642452,False
529,property of toxin|neurologic disorder,0.05013774104683196,0.8066361556064073,0.015404397383862616,0.21414995616642452,False
530,property of toxin|perception,0.05377974801679888,0.8306636155606407,0.014159653210628755,0.21414995616642452,False
531,property of toxin|endocrine,0.0625,0.8872997711670481,0.011089136692013887,0.21414995616642452,False
532,property of toxin|sense of self,0.04349838037945396,0.7151029748283753,0.019682261391552294,0.21414995616642452,False
533,property of toxin|use of substance,0.05560791705937795,0.8409610983981693,0.013598283781889244,0.21414995616642452,False
534,property of toxin|sexual activity,0.03996802557953637,0.6739130434782609,0.021398437412977464,0.21414995616642452,False
535,property of toxin|uninterpretable,0.04346955128205129,0.7139588100686499,0.019731997720250288,0.21414995616642452,False
536,property of toxin|respiratory,0.046583850931677016,0.7620137299771167,0.017575286057304598,0.21414995616642452,False
537,property of toxin|activity references,0.05,0.7980549199084668,0.016148134762616884,0.21414995616642452,False
539,property of toxin|esp,0.051194539249146756,0.8135011441647597,0.015057180140952111,0.21414995616642452,False
540,property of toxin|infectious,0.04433497536945813,0.7311212814645309,0.018979304698734815,0.21414995616642452,False
541,property of toxin|cognitive ability,0.04795839753466872,0.7768878718535469,0.01687260976246936,0.21414995616642452,False
542,property of toxin|behavior,0.04536894367402841,0.7448512585812357,0.01836413582493738,0.21414995616642452,False
543,property of toxin|integumentary,0.04450261780104712,0.7339816933638444,0.018877681173409204,0.21414995616642452,False
544,somatic sensation|emotion,0.0012770533673880898,0.09267734553775744,0.029079944305505583,0.21414995616642452,False
545,somatic sensation|global nervous system,0.001553599171413775,0.10869565217391304,0.029057493748792587,0.21414995616642452,False
547,somatic sensation|motor,0.003838771593090211,0.20766590389016018,0.028792994473331574,0.21414995616642452,False
548,somatic sensation|misclassified,0.0016602102933038186,0.11384439359267734,0.029050235351112137,0.21414995616642452,False
549,somatic sensation|gastrointestinal,0.00185283218634198,0.12414187643020595,0.029032042951195058,0.21414995616642452,False
551,somatic sensation|cardiovascular,0.002068252326783868,0.13558352402745996,0.02900986799003239,0.21414995616642452,False
552,somatic sensation|genitourinary,0.0011862396204033216,0.08924485125858124,0.029085387261785268,0.21414995616642452,False
553,somatic sensation|oncologic,0.0018399264029438824,0.12128146453089245,0.02903626766742383,0.21414995616642452,False
555,somatic sensation|chemical process,0.00234009360374415,0.14302059496567507,0.0289949817814771,0.21414995616642452,False
556,somatic sensation|metabolic,0.0020491803278688526,0.13329519450800914,0.029014557189867334,0.21414995616642452,False
557,somatic sensation|hematologic,0.008333333333333335,0.35183066361556065,0.02798374164577567,0.21414995616642452,False
558,somatic sensation|musculoskeletal,0.01666666666666667,0.49084668192219677,0.02638553515545171,0.21414995616642452,False
560,somatic sensation|property of toxin,0.001852475581003705,0.12242562929061784,0.029034162488473094,0.21414995616642452,False
561,somatic sensation|neurologic disorder,0.00202020202020202,0.13157894736842105,0.029016868633826368,0.21414995616642452,False
562,somatic sensation|perception,0.0011665888940737283,0.08695652173913043,0.029086722031686957,0.21414995616642452,False
564,somatic sensation|sense of self,0.0013882461823229986,0.10183066361556065,0.029067862918009592,0.21414995616642452,False
565,somatic sensation|use of substance,0.002639019792648445,0.15217391304347827,0.028969851003715977,0.21414995616642452,False
566,somatic sensation|sexual activity,0.002398081534772182,0.14645308924485126,0.028984234916429003,0.21414995616642452,False
567,somatic sensation|uninterpretable,0.0013354700854700855,0.09839816933638444,0.029072476105849128,0.21414995616642452,False
568,somatic sensation|respiratory,0.0031055900621118015,0.16590389016018306,0.028934213057143766,0.21414995616642452,False
571,somatic sensation|esp,0.001861619609059882,0.12585812356979406,0.02902780306060846,0.21414995616642452,False
572,somatic sensation|infectious,0.0016420361247947456,0.11212814645308924,0.029052114110980326,0.21414995616642452,False
573,somatic sensation|cognitive ability,0.0013482280431432975,0.10011441647597254,0.029070948108039663,0.21414995616642452,False
574,somatic sensation|behavior,0.0008560178051703475,0.06979405034324943,0.02910336933250095,0.21414995616642452,False
575,somatic sensation|integumentary,0.0013089005235602095,0.09496567505720824,0.029078483146046327,0.21414995616642452,False
576,neurologic disorder|emotion,0.03952144105390509,0.6716247139588101,0.02148917314789458,0.21414995616642452,False
577,neurologic disorder|global nervous system,0.04557224236147074,0.7471395881006865,0.018260094071121936,0.21414995616642452,False
578,neurologic disorder|immunologic,0.0375,0.6584668192219679,0.0220141272806841,0.21414995616642452,False
579,neurologic disorder|motor,0.06525911708253358,0.898741418764302,0.01015154384595759,0.21414995616642452,False
580,neurologic disorder|misclassified,0.046624239070282236,0.7631578947368421,0.01752198645669627,0.21414995616642452,False
581,neurologic disorder|gastrointestinal,0.03864478560084701,0.6670480549199085,0.02166659221915412,0.21414995616642452,False
582,neurologic disorder|song references,0.028571428571428574,0.6052631578947368,0.02385788672218259,0.21414995616642452,False
583,neurologic disorder|cardiovascular,0.05222337125129266,0.8215102974828375,0.014643988527167577,0.21414995616642452,False
584,neurologic disorder|genitourinary,0.046263345195729534,0.7585812356979404,0.017734239102865344,0.21414995616642452,False
585,neurologic disorder|oncologic,0.04231830726770929,0.7048054919908466,0.020124117217512217,0.21414995616642452,False
586,neurologic disorder|written media references,0.049632352941176475,0.7894736842105263,0.01626176448788722,0.21414995616642452,False
587,neurologic disorder|chemical process,0.04758190327613105,0.7723112128146453,0.017090954333429057,0.21414995616642452,False
588,neurologic disorder|metabolic,0.05327868852459017,0.8283752860411899,0.01428210342896726,0.21414995616642452,False
589,neurologic disorder|hematologic,0.04166666666666667,0.6916475972540046,0.02079349688706317,0.21414995616642452,False
590,neurologic disorder|musculoskeletal,0.03333333333333334,0.6361556064073226,0.022922985459396566,0.21414995616642452,False
591,neurologic disorder|place references,0.06012658227848102,0.8638443935926774,0.012349644784636475,0.21414995616642452,False
592,neurologic disorder|property of toxin,0.04597507578309195,0.7517162471395881,0.018050565044252207,0.21414995616642452,False
593,neurologic disorder|somatic sensation,0.0582010582010582,0.8564073226544623,0.012752511408998685,0.21414995616642452,False
594,neurologic disorder|perception,0.047246850209986,0.7700228832951945,0.017199302657257567,0.21414995616642452,False
595,neurologic disorder|endocrine,0.10416666666666667,0.9467963386727689,0.006288866179947497,0.21414995616642452,False
596,neurologic disorder|sense of self,0.045812124016658955,0.7494279176201373,0.018155535992533747,0.21414995616642452,False
597,neurologic disorder|use of substance,0.04278982092365693,0.7082379862700229,0.01997839819764122,0.21414995616642452,False
598,neurologic disorder|sexual activity,0.040767386091127095,0.6807780320366132,0.02112289563704209,0.21414995616642452,False
599,neurologic disorder|uninterpretable,0.041733440170940175,0.6967963386727689,0.020459755899067972,0.21414995616642452,False
600,neurologic disorder|respiratory,0.03881987577639751,0.669908466819222,0.021578005815575122,0.21414995616642452,False
601,neurologic disorder|activity references,0.025,0.5743707093821511,0.0247785164462865,0.21414995616642452,False
603,neurologic disorder|esp,0.050263729444616816,0.8077803203661327,0.015347031547424592,0.21414995616642452,False
604,neurologic disorder|infectious,0.041050903119868636,0.683066361556064,0.021029425782356687,0.21414995616642452,False
605,neurologic disorder|cognitive ability,0.04314329738058552,0.7116704805491991,0.019830966395931668,0.21414995616642452,False
606,neurologic disorder|behavior,0.04485533299092621,0.7379862700228833,0.018673662950257467,0.21414995616642452,False
607,neurologic disorder|integumentary,0.04450261780104712,0.7339816933638444,0.018877681173409204,0.21414995616642452,False
608,perception|emotion,0.07050678854684769,0.9118993135011442,0.009229208891754282,0.21414995616642452,False
609,perception|global nervous system,0.0769894700500604,0.919908466819222,0.008642350110912723,0.21414995616642452,False
610,perception|immunologic,0.03125,0.6195652173913043,0.023325505594750377,0.21414995616642452,False
611,perception|motor,0.06717850287907869,0.9061784897025171,0.009622313066942256,0.21414995616642452,False
612,perception|misclassified,0.07332595462091865,0.914187643020595,0.009067321445689728,0.21414995616642452,False
613,perception|gastrointestinal,0.060614081524616205,0.868421052631579,0.012004751222065315,0.21414995616642452,False
614,perception|song references,0.14285714285714285,1.0,0.00016345210853220007,0.21414995616642452,False
615,perception|cardiovascular,0.06411582213029988,0.8958810068649885,0.010299522351031555,0.21414995616642452,False
616,perception|genitourinary,0.06227758007117438,0.8810068649885584,0.011231731314411202,0.21414995616642452,False
617,perception|oncologic,0.061637534498620056,0.8764302059496567,0.011514940149734984,0.21414995616642452,False
618,perception|written media references,0.08088235294117647,0.9221967963386728,0.008465433591941079,0.21414995616642452,False
619,perception|chemical process,0.07098283931357255,0.9130434782608695,0.009148537508977568,0.21414995616642452,False
620,perception|metabolic,0.04918032786885246,0.7866132723112128,0.016430658722561962,0.21414995616642452,False
621,perception|hematologic,0.04166666666666667,0.6916475972540046,0.02079349688706317,0.21414995616642452,False
623,perception|place references,0.06012658227848102,0.8638443935926774,0.012349644784636475,0.21414995616642452,False
624,perception|property of toxin,0.07763556753115526,0.9210526315789473,0.008554261472411508,0.21414995616642452,False
625,perception|somatic sensation,0.05291005291005291,0.8260869565217391,0.014403576598675196,0.21414995616642452,False
626,perception|neurologic disorder,0.0743801652892562,0.9164759725400458,0.008898671527274403,0.21414995616642452,False
627,perception|endocrine,0.020833333333333336,0.5360411899313501,0.025529008230784984,0.21414995616642452,False
628,perception|sense of self,0.08653401203146692,0.9336384439359268,0.007500278937624094,0.21414995616642452,False
629,perception|use of substance,0.06823751178133836,0.9084668192219679,0.00946757470297863,0.21414995616642452,False
630,perception|sexual activity,0.058353317346123104,0.8581235697940504,0.012619328209453929,0.21414995616642452,False
631,perception|uninterpretable,0.07017895299145299,0.9107551487414187,0.009309505176641529,0.21414995616642452,False
632,perception|respiratory,0.06521739130434782,0.897025171624714,0.010226163286809245,0.21414995616642452,False
633,perception|activity references,0.025,0.5743707093821511,0.0247785164462865,0.21414995616642452,False
635,perception|esp,0.08439342227738132,0.9256292906178489,0.008184580403983973,0.21414995616642452,False
636,perception|infectious,0.036124794745484405,0.6544622425629291,0.02214021294294904,0.21414995616642452,False
637,perception|cognitive ability,0.06991525423728813,0.9096109839816934,0.009389499746707074,0.21414995616642452,False
638,perception|behavior,0.0746447526108543,0.9176201372997712,0.008813568363327886,0.21414995616642452,False
639,perception|integumentary,0.04712041884816754,0.7665903890160183,0.017361114903118483,0.21414995616642452,False
640,endocrine|emotion,0.0002016400053770668,0.016018306636155607,0.029130205872660936,0.21414995616642452,False
641,endocrine|global nervous system,0.0005178663904712584,0.04805491990846682,0.02911839726205548,0.21414995616642452,False
643,endocrine|motor,0.0019193857965451055,0.12814645308924486,0.029025673061055763,0.21414995616642452,False
644,endocrine|misclassified,0.00013835085777531822,0.005720823798627002,0.029132187220628773,0.21414995616642452,False
645,endocrine|gastrointestinal,0.0007940709370037057,0.06407322654462243,0.02910797365648049,0.21414995616642452,False
647,endocrine|cardiovascular,0.001034126163391934,0.08295194508009153,0.02909167146502611,0.21414995616642452,False
648,endocrine|genitourinary,0.0011862396204033216,0.08924485125858124,0.029085387261785268,0.21414995616642452,False
649,endocrine|oncologic,0.0009199632014719412,0.07551487414187644,0.029099295395828388,0.21414995616642452,False
