,name,conditional_probability,percentile,p_value
19,perception|phaeacantha,1.0,0.9956419711699631,0.008883674153536709
3267,emotion|psilocybin,0.10185185185185185,0.7038216560509554,0.29634596044250755
3268,global nervous system|psilocybin,0.046296296296296294,0.3189741870600067,0.6811934294334563
3270,motor|psilocybin,0.009259259259259259,0.08414347971840429,0.9165269862554475
3271,misclassified|psilocybin,0.06481481481481483,0.46656050955414013,0.5338585316795172
3272,gastrointestinal|psilocybin,0.06481481481481483,0.46656050955414013,0.5338585316795172
3275,genitourinary|psilocybin,0.009259259259259259,0.08414347971840429,0.9165269862554475
3277,written media references|psilocybin,0.009259259259259259,0.08414347971840429,0.9165269862554475
3278,chemical process|psilocybin,0.009259259259259259,0.08414347971840429,0.9165269862554475
3279,metabolic|psilocybin,0.009259259259259259,0.08414347971840429,0.9165269862554475
3282,place references|psilocybin,0.009259259259259259,0.08414347971840429,0.9165269862554475
3283,property of toxin|psilocybin,0.06481481481481483,0.46656050955414013,0.5338585316795172
3285,neurologic disorder|psilocybin,0.037037037037037035,0.2589674824002682,0.7437143814951391
3286,perception|psilocybin,0.1388888888888889,0.7995306738183037,0.20097217566208514
3288,sense of self|psilocybin,0.037037037037037035,0.2589674824002682,0.7437143814951391
3289,use of substance|psilocybin,0.06481481481481483,0.46656050955414013,0.5338585316795172
3291,uninterpretable|psilocybin,0.16666666666666666,0.858447871270533,0.16091183372443849
3295,esp|psilocybin,0.05555555555555555,0.3931444854173651,0.6102916526986255
3297,cognitive ability|psilocybin,0.05555555555555555,0.3931444854173651,0.6102916526986255
3298,behavior|psilocybin,0.037037037037037035,0.2589674824002682,0.7437143814951391
3299,integumentary|psilocybin,0.009259259259259259,0.08414347971840429,0.9165269862554475
3300,emotion|oxytocin,0.16049382716049382,0.8375796178343949,0.16258799865906806
3301,global nervous system|oxytocin,0.04938271604938271,0.33774723432785786,0.662755615152531
3303,motor|oxytocin,0.012345679012345678,0.10760978880321824,0.8935635266510225
3304,misclassified|oxytocin,0.04938271604938271,0.33774723432785786,0.662755615152531
3307,cardiovascular|oxytocin,0.012345679012345678,0.10760978880321824,0.8935635266510225
3308,genitourinary|oxytocin,0.07407407407407407,0.5220415688903788,0.4790479383171304
3309,oncologic|oxytocin,0.012345679012345678,0.10760978880321824,0.8935635266510225
3312,metabolic|oxytocin,0.012345679012345678,0.10760978880321824,0.8935635266510225
3316,property of toxin|oxytocin,0.07407407407407407,0.5220415688903788,0.4790479383171304
3318,neurologic disorder|oxytocin,0.04938271604938271,0.33774723432785786,0.662755615152531
3319,perception|oxytocin,0.07407407407407407,0.5220415688903788,0.4790479383171304
3321,sense of self|oxytocin,0.037037037037037035,0.2589674824002682,0.7437143814951391
3322,use of substance|oxytocin,0.04938271604938271,0.33774723432785786,0.662755615152531
3323,sexual activity|oxytocin,0.012345679012345678,0.10760978880321824,0.8935635266510225
3324,uninterpretable|oxytocin,0.09876543209876543,0.682199128394234,0.31796848809922895
3328,esp|oxytocin,0.06172839506172839,0.42541066040898423,0.5749245725779417
3329,infectious|oxytocin,0.012345679012345678,0.10760978880321824,0.8935635266510225
3330,cognitive ability|oxytocin,0.07407407407407407,0.5220415688903788,0.4790479383171304
3331,behavior|oxytocin,0.06172839506172839,0.42541066040898423,0.5749245725779417
3332,integumentary|oxytocin,0.012345679012345678,0.10760978880321824,0.8935635266510225
3333,emotion|pseudomorphine,0.125,0.7756453234998324,0.2348307073416024
3337,misclassified|pseudomorphine,0.125,0.7756453234998324,0.2348307073416024
3338,gastrointestinal|pseudomorphine,0.125,0.7756453234998324,0.2348307073416024
3352,perception|pseudomorphine,0.125,0.7756453234998324,0.2348307073416024
3355,use of substance|pseudomorphine,0.25,0.9383171304056319,0.07626550452564532
3357,uninterpretable|pseudomorphine,0.25,0.9383171304056319,0.07626550452564532
3366,emotion|myristicine,0.12195121951219512,0.7628226617499162,0.23768018773047267
3367,global nervous system|myristicine,0.048780487804878044,0.3359872611464968,0.6645993965806235
3370,misclassified|myristicine,0.048780487804878044,0.3359872611464968,0.6645993965806235
3371,gastrointestinal|myristicine,0.17073170731707318,0.8791485082132082,0.12101910828025478
3374,genitourinary|myristicine,0.024390243902439022,0.20013409319477035,0.8010392222594703
3375,oncologic|myristicine,0.024390243902439022,0.20013409319477035,0.8010392222594703
3382,property of toxin|myristicine,0.12195121951219512,0.7628226617499162,0.23768018773047267
3384,neurologic disorder|myristicine,0.024390243902439022,0.20013409319477035,0.8010392222594703
3385,perception|myristicine,0.12195121951219512,0.7628226617499162,0.23768018773047267
3388,use of substance|myristicine,0.07317073170731707,0.5199463627220918,0.48038887026483407
3390,uninterpretable|myristicine,0.14634146341463414,0.8267683540060342,0.17348307073416025
3395,infectious|myristicine,0.024390243902439022,0.20013409319477035,0.8010392222594703
3396,cognitive ability|myristicine,0.024390243902439022,0.20013409319477035,0.8010392222594703
3397,behavior|myristicine,0.024390243902439022,0.20013409319477035,0.8010392222594703
3432,emotion|opioids,0.15020051039008386,0.8302044921220249,0.16996312437143815
3433,global nervous system|opioids,0.06707983959168794,0.48038887026483407,0.5197787462286289
3434,immunologic|opioids,0.0014582573824279985,0.009554140127388535,0.9906134763660744
3435,motor|opioids,0.003645643456069996,0.029584311096211867,0.9706671136439826
3436,misclassified|opioids,0.07582938388625593,0.5281595709017768,0.47200804559168624
3437,gastrointestinal|opioids,0.061975938753189935,0.42658397586322494,0.573583640630238
3439,cardiovascular|opioids,0.021144732045205977,0.1801877304726785,0.8199798860207844
3440,genitourinary|opioids,0.011666059059423988,0.10232986925913509,0.8979215554810593
3441,oncologic|opioids,0.011666059059423988,0.10232986925913509,0.8979215554810593
3442,written media references|opioids,0.002916514764855997,0.01910828025477707,0.9810593362386859
3443,chemical process|opioids,0.006562158220925993,0.05866577271203487,0.9415018437814281
3444,metabolic|opioids,0.004010207801676996,0.03360710693932283,0.9666443178008716
3445,hematologic|opioids,0.001093693036820999,0.007542742205833054,0.9926248742876299
3446,musculoskeletal|opioids,0.0007291286912139992,0.005447536037546095,0.9948038887026484
3447,place references|opioids,0.003645643456069996,0.029584311096211867,0.9706671136439826
3448,property of toxin|opioids,0.06489245351804594,0.4669795507877975,0.5331880657056655
3449,somatic sensation|opioids,0.007655851257746992,0.06805229634596044,0.9321153201475025
3450,neurologic disorder|opioids,0.04775792927451695,0.3325511230305062,0.6676164934629567
3451,perception|opioids,0.07291286912139992,0.5191082802547771,0.4810593362386859
3452,endocrine|opioids,0.0003645643456069996,0.0006704659738518271,0.9994971505196111
3453,sense of self|opioids,0.013488880787458987,0.12202480724103251,0.8781428092524305
3454,use of substance|opioids,0.06635071090047394,0.47184042909822327,0.5283271873952397
3455,sexual activity|opioids,0.00984323733138899,0.08883674153536708,0.9113308749580958
3456,uninterpretable|opioids,0.15092963908129786,0.8305397251089507,0.16962789138451223
3457,respiratory|opioids,0.004010207801676996,0.03360710693932283,0.9666443178008716
3458,activity references|opioids,0.0007291286912139992,0.005447536037546095,0.9948038887026484
3460,esp|opioids,0.023332118118847976,0.193764666443178,0.806402950050285
3461,infectious|opioids,0.008020415603353991,0.0728293664096547,0.9274220583305397
3462,cognitive ability|opioids,0.048487057965730954,0.3345625209520617,0.6656050955414012
3463,behavior|opioids,0.04958075100255195,0.3385853167951726,0.6615822996982903
3464,integumentary|opioids,0.008020415603353991,0.0728293664096547,0.9274220583305397
3465,emotion|chardonnay,0.1176470588235294,0.7566208514917868,0.24606101240362052
3466,global nervous system|chardonnay,0.0588235294117647,0.412755615152531,0.5926919208850151
3469,misclassified|chardonnay,0.1176470588235294,0.7566208514917868,0.24606101240362052
3470,gastrointestinal|chardonnay,0.0588235294117647,0.412755615152531,0.5926919208850151
3481,property of toxin|chardonnay,0.0588235294117647,0.412755615152531,0.5926919208850151
3483,neurologic disorder|chardonnay,0.0588235294117647,0.412755615152531,0.5926919208850151
3484,perception|chardonnay,0.0588235294117647,0.412755615152531,0.5926919208850151
3486,sense of self|chardonnay,0.0588235294117647,0.412755615152531,0.5926919208850151
3487,use of substance|chardonnay,0.0588235294117647,0.412755615152531,0.5926919208850151
3489,uninterpretable|chardonnay,0.1764705882352941,0.880154207173986,0.12001340931947703
3493,esp|chardonnay,0.0588235294117647,0.412755615152531,0.5926919208850151
3495,cognitive ability|chardonnay,0.1176470588235294,0.7566208514917868,0.24606101240362052
3514,property of toxin|fluoroamphetamine,0.16666666666666666,0.858447871270533,0.16091183372443849
3517,perception|fluoroamphetamine,0.16666666666666666,0.858447871270533,0.16091183372443849
3522,uninterpretable|fluoroamphetamine,0.16666666666666666,0.858447871270533,0.16091183372443849
3526,esp|fluoroamphetamine,0.16666666666666666,0.858447871270533,0.16091183372443849
3528,cognitive ability|fluoroamphetamine,0.16666666666666666,0.858447871270533,0.16091183372443849
3529,behavior|fluoroamphetamine,0.16666666666666666,0.858447871270533,0.16091183372443849
3531,emotion|desoxypipradrol,0.2,0.902950050284948,0.11381159906134763
3532,global nervous system|desoxypipradrol,0.2,0.902950050284948,0.11381159906134763
3547,property of toxin|desoxypipradrol,0.2,0.902950050284948,0.11381159906134763
3549,neurologic disorder|desoxypipradrol,0.2,0.902950050284948,0.11381159906134763
3550,perception|desoxypipradrol,0.2,0.902950050284948,0.11381159906134763
3588,uninterpretable|permethrin,0.5,0.9844954743546765,0.022292993630573247
3595,behavior|permethrin,0.5,0.9844954743546765,0.022292993630573247
3652,use of substance|thymifolia,1.0,0.9956419711699631,0.008883674153536709
3663,emotion|propoxyphene,0.09638554216867469,0.6780087160576601,0.32215890043580286
3664,global nervous system|propoxyphene,0.048192771084337345,0.33364063023801543,0.666610794502179
3667,misclassified|propoxyphene,0.07228915662650602,0.5182701977874623,0.48189741870600067
3668,gastrointestinal|propoxyphene,0.048192771084337345,0.33364063023801543,0.666610794502179
3670,cardiovascular|propoxyphene,0.012048192771084336,0.10492792490781093,0.8959101575595039
3671,genitourinary|propoxyphene,0.012048192771084336,0.10492792490781093,0.8959101575595039
3672,oncologic|propoxyphene,0.012048192771084336,0.10492792490781093,0.8959101575595039
3674,chemical process|propoxyphene,0.012048192771084336,0.10492792490781093,0.8959101575595039
3675,metabolic|propoxyphene,0.024096385542168672,0.19778746228628896,0.8027153871940998
3676,hematologic|propoxyphene,0.012048192771084336,0.10492792490781093,0.8959101575595039
3677,musculoskeletal|propoxyphene,0.012048192771084336,0.10492792490781093,0.8959101575595039
3679,property of toxin|propoxyphene,0.03614457831325301,0.25486087831042575,0.7453905464297687
3680,somatic sensation|propoxyphene,0.024096385542168672,0.19778746228628896,0.8027153871940998
3681,neurologic disorder|propoxyphene,0.024096385542168672,0.19778746228628896,0.8027153871940998
3682,perception|propoxyphene,0.06024096385542168,0.4232316459939658,0.5769359704994972
3684,sense of self|propoxyphene,0.024096385542168672,0.19778746228628896,0.8027153871940998
3685,use of substance|propoxyphene,0.03614457831325301,0.25486087831042575,0.7453905464297687
3686,sexual activity|propoxyphene,0.012048192771084336,0.10492792490781093,0.8959101575595039
3687,uninterpretable|propoxyphene,0.20481927710843373,0.9197116996312437,0.08045591686221924
3688,respiratory|propoxyphene,0.012048192771084336,0.10492792490781093,0.8959101575595039
3692,infectious|propoxyphene,0.012048192771084336,0.10492792490781093,0.8959101575595039
3693,cognitive ability|propoxyphene,0.08433734939759036,0.5983070734160242,0.4019443513241703
3694,behavior|propoxyphene,0.08433734939759036,0.5983070734160242,0.4019443513241703
3695,integumentary|propoxyphene,0.024096385542168672,0.19778746228628896,0.8027153871940998
3696,emotion|mirtazapine,0.03571428571428571,0.24941334227287965,0.7542742205833054
3697,global nervous system|mirtazapine,0.10714285714285714,0.7152195776064365,0.2861213543412672
3700,misclassified|mirtazapine,0.10714285714285714,0.7152195776064365,0.2861213543412672
3701,gastrointestinal|mirtazapine,0.03571428571428571,0.24941334227287965,0.7542742205833054
3703,cardiovascular|mirtazapine,0.03571428571428571,0.24941334227287965,0.7542742205833054
3704,genitourinary|mirtazapine,0.10714285714285714,0.7152195776064365,0.2861213543412672
3707,chemical process|mirtazapine,0.03571428571428571,0.24941334227287965,0.7542742205833054
3712,property of toxin|mirtazapine,0.10714285714285714,0.7152195776064365,0.2861213543412672
3714,neurologic disorder|mirtazapine,0.03571428571428571,0.24941334227287965,0.7542742205833054
3717,sense of self|mirtazapine,0.03571428571428571,0.24941334227287965,0.7542742205833054
3718,use of substance|mirtazapine,0.03571428571428571,0.24941334227287965,0.7542742205833054
3719,sexual activity|mirtazapine,0.07142857142857142,0.5055313442842776,0.5055313442842776
3720,uninterpretable|mirtazapine,0.10714285714285714,0.7152195776064365,0.2861213543412672
3721,respiratory|mirtazapine,0.03571428571428571,0.24941334227287965,0.7542742205833054
3725,infectious|mirtazapine,0.03571428571428571,0.24941334227287965,0.7542742205833054
3726,cognitive ability|mirtazapine,0.03571428571428571,0.24941334227287965,0.7542742205833054
3727,behavior|mirtazapine,0.03571428571428571,0.24941334227287965,0.7542742205833054
3729,emotion|capsaicin,0.1176470588235294,0.7566208514917868,0.24606101240362052
3733,misclassified|capsaicin,0.1176470588235294,0.7566208514917868,0.24606101240362052
3734,gastrointestinal|capsaicin,0.1176470588235294,0.7566208514917868,0.24606101240362052
3736,cardiovascular|capsaicin,0.0588235294117647,0.412755615152531,0.5926919208850151
3747,neurologic disorder|capsaicin,0.0588235294117647,0.412755615152531,0.5926919208850151
3751,use of substance|capsaicin,0.0588235294117647,0.412755615152531,0.5926919208850151
3753,uninterpretable|capsaicin,0.2352941176470588,0.9235668789808917,0.07660073751257124
3754,respiratory|capsaicin,0.0588235294117647,0.412755615152531,0.5926919208850151
3758,infectious|capsaicin,0.0588235294117647,0.412755615152531,0.5926919208850151
3760,behavior|capsaicin,0.1176470588235294,0.7566208514917868,0.24606101240362052
3762,emotion|ketobemidone,0.09090909090909091,0.6393731143144485,0.39171974522292996
3766,misclassified|ketobemidone,0.09090909090909091,0.6393731143144485,0.39171974522292996
3767,gastrointestinal|ketobemidone,0.09090909090909091,0.6393731143144485,0.39171974522292996
3774,metabolic|ketobemidone,0.09090909090909091,0.6393731143144485,0.39171974522292996
3778,property of toxin|ketobemidone,0.09090909090909091,0.6393731143144485,0.39171974522292996
3779,somatic sensation|ketobemidone,0.09090909090909091,0.6393731143144485,0.39171974522292996
3780,neurologic disorder|ketobemidone,0.09090909090909091,0.6393731143144485,0.39171974522292996
3781,perception|ketobemidone,0.09090909090909091,0.6393731143144485,0.39171974522292996
3783,sense of self|ketobemidone,0.09090909090909091,0.6393731143144485,0.39171974522292996
3784,use of substance|ketobemidone,0.09090909090909091,0.6393731143144485,0.39171974522292996
3786,uninterpretable|ketobemidone,0.09090909090909091,0.6393731143144485,0.39171974522292996
3795,emotion|polyhydroxynortropane,0.09090909090909091,0.6393731143144485,0.39171974522292996
3796,global nervous system|polyhydroxynortropane,0.09090909090909091,0.6393731143144485,0.39171974522292996
3798,motor|polyhydroxynortropane,0.09090909090909091,0.6393731143144485,0.39171974522292996
3799,misclassified|polyhydroxynortropane,0.09090909090909091,0.6393731143144485,0.39171974522292996
3800,gastrointestinal|polyhydroxynortropane,0.09090909090909091,0.6393731143144485,0.39171974522292996
3812,somatic sensation|polyhydroxynortropane,0.09090909090909091,0.6393731143144485,0.39171974522292996
3814,perception|polyhydroxynortropane,0.09090909090909091,0.6393731143144485,0.39171974522292996
3817,use of substance|polyhydroxynortropane,0.09090909090909091,0.6393731143144485,0.39171974522292996
3819,uninterpretable|polyhydroxynortropane,0.09090909090909091,0.6393731143144485,0.39171974522292996
3823,esp|polyhydroxynortropane,0.09090909090909091,0.6393731143144485,0.39171974522292996
3825,cognitive ability|polyhydroxynortropane,0.09090909090909091,0.6393731143144485,0.39171974522292996
3847,perception|lysergins,1.0,0.9956419711699631,0.008883674153536709
3861,emotion|quetiapine,0.09090909090909091,0.6393731143144485,0.39171974522292996
3862,global nervous system|quetiapine,0.18181818181818182,0.8823332215890044,0.1190077103586993
3865,misclassified|quetiapine,0.045454545454545456,0.3123533355682199,0.6920885015085484
3866,gastrointestinal|quetiapine,0.09090909090909091,0.6393731143144485,0.39171974522292996
3868,cardiovascular|quetiapine,0.045454545454545456,0.3123533355682199,0.6920885015085484
3869,genitourinary|quetiapine,0.045454545454545456,0.3123533355682199,0.6920885015085484
3877,property of toxin|quetiapine,0.13636363636363635,0.7973516594032852,0.20331880657056656
3879,neurologic disorder|quetiapine,0.09090909090909091,0.6393731143144485,0.39171974522292996
3883,use of substance|quetiapine,0.045454545454545456,0.3123533355682199,0.6920885015085484
3884,sexual activity|quetiapine,0.09090909090909091,0.6393731143144485,0.39171974522292996
3885,uninterpretable|quetiapine,0.09090909090909091,0.6393731143144485,0.39171974522292996
3892,behavior|quetiapine,0.045454545454545456,0.3123533355682199,0.6920885015085484
3894,emotion|eroglines,0.2,0.902950050284948,0.11381159906134763
3898,misclassified|eroglines,0.2,0.902950050284948,0.11381159906134763
3913,perception|eroglines,0.2,0.902950050284948,0.11381159906134763
3918,uninterpretable|eroglines,0.2,0.902950050284948,0.11381159906134763
3924,cognitive ability|eroglines,0.2,0.902950050284948,0.11381159906134763
3927,emotion|dimethylformamide,0.0625,0.44208850150854845,0.5727455581629233
3931,misclassified|dimethylformamide,0.0625,0.44208850150854845,0.5727455581629233
3934,cardiovascular|dimethylformamide,0.0625,0.44208850150854845,0.5727455581629233
3945,neurologic disorder|dimethylformamide,0.125,0.7756453234998324,0.2348307073416024
3946,perception|dimethylformamide,0.1875,0.8846798524974857,0.11599061347636608
3948,sense of self|dimethylformamide,0.0625,0.44208850150854845,0.5727455581629233
3949,use of substance|dimethylformamide,0.125,0.7756453234998324,0.2348307073416024
3951,uninterpretable|dimethylformamide,0.1875,0.8846798524974857,0.11599061347636608
3957,cognitive ability|dimethylformamide,0.125,0.7756453234998324,0.2348307073416024
3960,emotion|hydroxytryptophan,0.25,0.9383171304056319,0.07626550452564532
3971,chemical process|hydroxytryptophan,0.25,0.9383171304056319,0.07626550452564532
3984,uninterpretable|hydroxytryptophan,0.25,0.9383171304056319,0.07626550452564532
3990,cognitive ability|hydroxytryptophan,0.25,0.9383171304056319,0.07626550452564532
3993,emotion|isomorphinans,0.09090909090909091,0.6393731143144485,0.39171974522292996
3997,misclassified|isomorphinans,0.09090909090909091,0.6393731143144485,0.39171974522292996
3998,gastrointestinal|isomorphinans,0.09090909090909091,0.6393731143144485,0.39171974522292996
4005,metabolic|isomorphinans,0.09090909090909091,0.6393731143144485,0.39171974522292996
4009,property of toxin|isomorphinans,0.09090909090909091,0.6393731143144485,0.39171974522292996
4010,somatic sensation|isomorphinans,0.09090909090909091,0.6393731143144485,0.39171974522292996
4011,neurologic disorder|isomorphinans,0.09090909090909091,0.6393731143144485,0.39171974522292996
4012,perception|isomorphinans,0.09090909090909091,0.6393731143144485,0.39171974522292996
4014,sense of self|isomorphinans,0.09090909090909091,0.6393731143144485,0.39171974522292996
4015,use of substance|isomorphinans,0.09090909090909091,0.6393731143144485,0.39171974522292996
4017,uninterpretable|isomorphinans,0.09090909090909091,0.6393731143144485,0.39171974522292996
4026,emotion|salvia,0.15606796116504854,0.8343949044585988,0.16577271203486424
4027,global nervous system|salvia,0.05533980582524272,0.3895407308079115,0.6106268856855515
4028,immunologic|salvia,0.000970873786407767,0.007207509218907141,0.9929601072745559
4029,motor|salvia,0.00412621359223301,0.03519946362722092,0.964968152866242
4030,misclassified|salvia,0.07524271844660195,0.5268186389540731,0.47334897753938987
4031,gastrointestinal|salvia,0.025485436893203883,0.20600067046597384,0.794166946027489
4032,song references|salvia,0.0004854368932038835,0.0027656721421387863,0.9974857525980556
4033,cardiovascular|salvia,0.014320388349514561,0.12655045256453235,0.8736171639289306
4034,genitourinary|salvia,0.012864077669902912,0.11297351659403285,0.8871940998994301
4035,oncologic|salvia,0.006553398058252427,0.058498156218571906,0.9416694602748911
4036,written media references|salvia,0.007281553398058253,0.06486758297016426,0.9353000335232987
4037,chemical process|salvia,0.011165048543689321,0.09855849815621857,0.9016091183372443
4038,metabolic|salvia,0.002184466019417476,0.014750251424740195,0.9854173650687228
4041,place references|salvia,0.0012135922330097086,0.008380824673147838,0.9917867918203152
4042,property of toxin|salvia,0.06480582524271845,0.46614146832048275,0.5340261481729802
4043,somatic sensation|salvia,0.001941747572815534,0.013576935970499497,0.9865906805229635
4044,neurologic disorder|salvia,0.04635922330097088,0.31947703654039555,0.6806905799530674
4045,perception|salvia,0.11310679611650486,0.747904793831713,0.25226282266174993
4047,sense of self|salvia,0.03009708737864078,0.2205833053972511,0.7795843110962118
4048,use of substance|salvia,0.037864077669902914,0.26382836071069393,0.736339255782769
4049,sexual activity|salvia,0.00679611650485437,0.06118002011397922,0.9389875963794837
4050,uninterpretable|salvia,0.1575242718446602,0.8348977539389876,0.16526986255447537
4051,respiratory|salvia,0.006067961165048544,0.05380489440160912,0.9463627220918538
4052,activity references|salvia,0.0004854368932038835,0.0027656721421387863,0.9974857525980556
4054,esp|salvia,0.036893203883495145,0.25628561850486087,0.7438819979886021
4055,infectious|salvia,0.0024271844660194173,0.016761649346295676,0.9834059671471673
4056,cognitive ability|salvia,0.05145631067961165,0.35450888367415356,0.6456587328193094
4057,behavior|salvia,0.06504854368932038,0.4681528662420382,0.5320147502514248
4058,integumentary|salvia,0.005825242718446601,0.05179349648005364,0.9483741200134094
4059,emotion|digoxin,0.3333333333333333,0.9655548105933623,0.04609453570231311
4077,neurologic disorder|digoxin,0.16666666666666666,0.858447871270533,0.16091183372443849
4078,perception|digoxin,0.16666666666666666,0.858447871270533,0.16091183372443849
4081,use of substance|digoxin,0.16666666666666666,0.858447871270533,0.16091183372443849
4083,uninterpretable|digoxin,0.16666666666666666,0.858447871270533,0.16091183372443849
4092,emotion|choline,0.10077519379844962,0.7023969158565203,0.29785450888367415
4093,global nervous system|choline,0.06976744186046512,0.49044585987261147,0.5108950720750922
4094,immunologic|choline,0.015503875968992248,0.13501508548441166,0.8654039557492458
4095,motor|choline,0.007751937984496124,0.06972846128059002,0.9317800871605766
4096,misclassified|choline,0.09302325581395349,0.6732316459939658,0.3270197787462286
4097,gastrointestinal|choline,0.06976744186046512,0.49044585987261147,0.5108950720750922
4099,cardiovascular|choline,0.023255813953488372,0.19317800871605767,0.8074086490110627
4100,genitourinary|choline,0.007751937984496124,0.06972846128059002,0.9317800871605766
4101,oncologic|choline,0.007751937984496124,0.06972846128059002,0.9317800871605766
4102,written media references|choline,0.007751937984496124,0.06972846128059002,0.9317800871605766
4103,chemical process|choline,0.031007751937984496,0.22460610124036204,0.7755615152531009
4104,metabolic|choline,0.007751937984496124,0.06972846128059002,0.9317800871605766
4107,place references|choline,0.007751937984496124,0.06972846128059002,0.9317800871605766
4108,property of toxin|choline,0.07751937984496124,0.5627723768018773,0.43747904793831716
4110,neurologic disorder|choline,0.046511627906976744,0.3220750921890714,0.6781763325511231
4111,perception|choline,0.06201550387596899,0.4268354006034194,0.5734160241367751
4113,sense of self|choline,0.023255813953488372,0.19317800871605767,0.8074086490110627
4114,use of substance|choline,0.07751937984496124,0.5627723768018773,0.43747904793831716
4115,sexual activity|choline,0.007751937984496124,0.06972846128059002,0.9317800871605766
4116,uninterpretable|choline,0.13953488372093023,0.8005363727790814,0.19979886020784446
4117,respiratory|choline,0.007751937984496124,0.06972846128059002,0.9317800871605766
4120,esp|choline,0.015503875968992248,0.13501508548441166,0.8654039557492458
4121,infectious|choline,0.007751937984496124,0.06972846128059002,0.9317800871605766
4122,cognitive ability|choline,0.06201550387596899,0.4268354006034194,0.5734160241367751
4123,behavior|choline,0.023255813953488372,0.19317800871605767,0.8074086490110627
4129,misclassified|toxicodendron,0.25,0.9383171304056319,0.07626550452564532
4147,use of substance|toxicodendron,0.25,0.9383171304056319,0.07626550452564532
4154,infectious|toxicodendron,0.25,0.9383171304056319,0.07626550452564532
4155,cognitive ability|toxicodendron,0.25,0.9383171304056319,0.07626550452564532
4158,emotion|cocaethylene,0.20833333333333334,0.9198793161247066,0.08028830036875628
4159,global nervous system|cocaethylene,0.041666666666666664,0.29173650687227626,0.7125377137110291
4162,misclassified|cocaethylene,0.08333333333333333,0.5862386858866913,0.4247401944351324
4163,gastrointestinal|cocaethylene,0.125,0.7756453234998324,0.2348307073416024
4170,metabolic|cocaethylene,0.041666666666666664,0.29173650687227626,0.7125377137110291
4174,property of toxin|cocaethylene,0.041666666666666664,0.29173650687227626,0.7125377137110291
4177,perception|cocaethylene,0.041666666666666664,0.29173650687227626,0.7125377137110291
4179,sense of self|cocaethylene,0.041666666666666664,0.29173650687227626,0.7125377137110291
4180,use of substance|cocaethylene,0.08333333333333333,0.5862386858866913,0.4247401944351324
4182,uninterpretable|cocaethylene,0.16666666666666666,0.858447871270533,0.16091183372443849
4186,esp|cocaethylene,0.041666666666666664,0.29173650687227626,0.7125377137110291
4188,cognitive ability|cocaethylene,0.041666666666666664,0.29173650687227626,0.7125377137110291
4189,behavior|cocaethylene,0.041666666666666664,0.29173650687227626,0.7125377137110291
4224,emotion|oleander,0.1176470588235294,0.7566208514917868,0.24606101240362052
4225,global nervous system|oleander,0.1176470588235294,0.7566208514917868,0.24606101240362052
4228,misclassified|oleander,0.0588235294117647,0.412755615152531,0.5926919208850151
4240,property of toxin|oleander,0.1176470588235294,0.7566208514917868,0.24606101240362052
4242,neurologic disorder|oleander,0.0588235294117647,0.412755615152531,0.5926919208850151
4243,perception|oleander,0.1176470588235294,0.7566208514917868,0.24606101240362052
4245,sense of self|oleander,0.0588235294117647,0.412755615152531,0.5926919208850151
4246,use of substance|oleander,0.0588235294117647,0.412755615152531,0.5926919208850151
4248,uninterpretable|oleander,0.1176470588235294,0.7566208514917868,0.24606101240362052
4249,respiratory|oleander,0.0588235294117647,0.412755615152531,0.5926919208850151
4255,behavior|oleander,0.1176470588235294,0.7566208514917868,0.24606101240362052
4257,emotion|hallucinogen,0.19047619047619047,0.8856855514582634,0.11448206503519946
4258,global nervous system|hallucinogen,0.047619047619047616,0.3286959436808582,0.6751592356687898
4261,misclassified|hallucinogen,0.14285714285714285,0.8146999664767013,0.19694937981897417
4262,gastrointestinal|hallucinogen,0.047619047619047616,0.3286959436808582,0.6751592356687898
4273,property of toxin|hallucinogen,0.09523809523809523,0.6759973181361046,0.3258464632919879
4275,neurologic disorder|hallucinogen,0.047619047619047616,0.3286959436808582,0.6751592356687898
4276,perception|hallucinogen,0.09523809523809523,0.6759973181361046,0.3258464632919879
4279,use of substance|hallucinogen,0.047619047619047616,0.3286959436808582,0.6751592356687898
4280,sexual activity|hallucinogen,0.047619047619047616,0.3286959436808582,0.6751592356687898
4281,uninterpretable|hallucinogen,0.14285714285714285,0.8146999664767013,0.19694937981897417
4287,cognitive ability|hallucinogen,0.047619047619047616,0.3286959436808582,0.6751592356687898
4288,behavior|hallucinogen,0.047619047619047616,0.3286959436808582,0.6751592356687898
4291,global nervous system|succinylcholine,0.2,0.902950050284948,0.11381159906134763
4297,cardiovascular|succinylcholine,0.2,0.902950050284948,0.11381159906134763
4305,place references|succinylcholine,0.2,0.902950050284948,0.11381159906134763
4306,property of toxin|succinylcholine,0.2,0.902950050284948,0.11381159906134763
4320,cognitive ability|succinylcholine,0.2,0.902950050284948,0.11381159906134763
4346,sexual activity|phenylcyclohexanol,0.5,0.9844954743546765,0.022292993630573247
4354,behavior|phenylcyclohexanol,0.5,0.9844954743546765,0.022292993630573247
4356,emotion|pyridine,0.07936507936507936,0.567633255112303,0.4326181696278914
4357,global nervous system|pyridine,0.07936507936507936,0.567633255112303,0.4326181696278914
4359,motor|pyridine,0.031746031746031744,0.22846128059001006,0.7720415688903788
4360,misclassified|pyridine,0.09523809523809523,0.6759973181361046,0.3258464632919879
4361,gastrointestinal|pyridine,0.047619047619047616,0.3286959436808582,0.6751592356687898
